modelo,falha,janela,passo_cfg,passo_real,amostras,positivos,negativos,splits_validos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp
catboost,lacuna,40,35,35,390,17,373,5,0.9907692307692307,0.90625,1.0,0.8125,0.896551724137931,0.9999999999967638,309,0,3,13
catboost,lacuna,40,40,40,342,15,327,5,0.9894736842105263,0.8928571428571428,1.0,0.7857142857142857,0.88,0.99999999999631,271,0,3,11
catboost,lacuna,50,5,5,2727,152,2575,5,0.9947136563876652,0.9589041095890412,1.0,0.9178082191780822,0.9571428571428572,0.9999999999995292,2124,0,12,134
catboost,lacuna,50,10,10,1364,75,1289,5,0.9911894273127754,0.9305555555555556,1.0,0.8611111111111112,0.9253731343283582,0.9999999999990593,1063,0,10,62
catboost,lacuna,50,15,15,909,51,858,5,0.9867549668874173,0.8979591836734694,1.0,0.7959183673469388,0.8863636363636364,0.9999999999985836,706,0,10,39
catboost,lacuna,50,20,20,682,36,646,5,0.9893805309734514,0.9117647058823529,1.0,0.8235294117647058,0.9032258064516129,0.9999999999981167,531,0,6,28
catboost,lacuna,50,25,25,546,29,517,5,0.9868131868131869,0.8888888888888888,1.0,0.7777777777777778,0.875,0.9999999999976635,428,0,6,21
catboost,lacuna,50,30,30,455,25,430,5,0.9866666666666667,0.8958333333333333,1.0,0.7916666666666666,0.8837209302325582,0.9999999999971511,351,0,5,19
catboost,lacuna,50,35,35,390,23,367,5,0.9876923076923076,0.9090909090909092,1.0,0.8181818181818182,0.9,0.9999999999966998,303,0,4,18
catboost,lacuna,50,40,40,341,15,326,5,0.9892857142857143,0.8928571428571428,1.0,0.7857142857142857,0.88,0.9999999999962407,266,0,3,11
catboost,lacuna,50,45,45,303,17,286,5,0.984,0.875,1.0,0.75,0.8571428571428571,0.9999999999957265,234,0,4,12
catboost,lacuna,50,50,50,273,15,258,5,0.9866666666666667,0.8928571428571428,1.0,0.7857142857142857,0.88,0.9999999999952607,211,0,3,11
catboost,lacuna,60,5,5,2725,174,2551,5,0.994273127753304,0.9613095238095238,1.0,0.9226190476190477,0.9597523219814241,0.9999999999995243,2102,0,13,155
catboost,lacuna,60,10,10,1363,86,1277,5,0.9903083700440528,0.9337349397590362,1.0,0.8674698795180723,0.9290322580645162,0.9999999999990494,1052,0,11,72
catboost,lacuna,60,15,15,909,57,852,5,0.9867549668874173,0.9090909090909092,1.0,0.8181818181818182,0.9,0.9999999999985715,700,0,10,45
catboost,lacuna,60,20,20,682,47,635,5,0.9858407079646018,0.9111111111111111,1.0,0.8222222222222222,0.9024390243902439,0.999999999998077,520,0,8,37
catboost,lacuna,60,25,25,545,34,511,5,0.9866666666666667,0.90625,1.0,0.8125,0.896551724137931,0.9999999999976077,418,0,6,26
catboost,lacuna,60,30,30,455,31,424,5,0.9866666666666667,0.9166666666666667,1.0,0.8333333333333334,0.9090909090909091,0.9999999999971014,345,0,5,25
catboost,lacuna,60,35,35,390,24,366,5,0.9876923076923076,0.9130434782608696,1.0,0.8260869565217391,0.9047619047619048,0.9999999999966888,302,0,4,19
catboost,lacuna,60,40,40,341,24,317,5,0.9821428571428571,0.8913043478260869,1.0,0.782608695652174,0.8780487804878049,0.999999999996109,257,0,5,18
catboost,lacuna,60,45,45,303,18,285,5,0.988,0.9117647058823529,1.0,0.8235294117647058,0.9032258064516129,0.9999999999957082,233,0,3,14
catboost,lacuna,60,50,50,273,21,252,5,0.9866666666666667,0.925,1.0,0.85,0.918918918918919,0.999999999995122,205,0,3,17
catboost,lacuna,60,55,55,248,15,233,5,0.9853658536585366,0.8928571428571428,1.0,0.7857142857142857,0.88,0.9999999999947644,191,0,3,11
catboost,lacuna,60,60,60,228,19,209,5,0.9736842105263158,0.8611111111111112,1.0,0.7222222222222222,0.8387096774193549,0.9999999999941861,172,0,5,13
catboost,lacuna,70,5,5,2723,196,2527,5,0.9929359823399558,0.9578947368421052,1.0,0.9157894736842105,0.9560439560439561,0.999999999999518,2075,0,16,174
catboost,lacuna,70,10,10,1362,97,1265,5,0.9894273127753304,0.9361702127659575,1.0,0.8723404255319149,0.9318181818181818,0.9999999999990394,1041,0,12,82
catboost,lacuna,70,15,15,908,66,842,5,0.9841059602649007,0.90625,1.0,0.8125,0.896551724137931,0.9999999999985528,691,0,12,52
catboost,lacuna,70,20,20,681,47,634,5,0.9858407079646018,0.9111111111111111,1.0,0.8222222222222222,0.9024390243902439,0.999999999998077,520,0,8,37
catboost,lacuna,70,25,25,545,40,505,5,0.9822222222222222,0.8947368421052632,1.0,0.7894736842105263,0.8823529411764706,0.9999999999975728,412,0,8,30
catboost,lacuna,70,30,30,454,35,419,5,0.984,0.9117647058823529,1.0,0.8235294117647058,0.9032258064516129,0.9999999999970675,341,0,6,28
catboost,lacuna,70,35,35,389,27,362,5,0.984375,0.9038461538461539,1.0,0.8076923076923077,0.8936170212765957,0.9999999999965987,294,0,5,21
catboost,lacuna,70,40,40,341,24,317,5,0.9857142857142858,0.9130434782608696,1.0,0.8260869565217391,0.9047619047619048,0.999999999996109,257,0,4,19
catboost,lacuna,70,45,45,303,23,280,5,0.984,0.9090909090909092,1.0,0.8181818181818182,0.9,0.9999999999956141,228,0,4,18
catboost,lacuna,70,50,50,273,24,249,5,0.9822222222222222,0.9130434782608696,1.0,0.8260869565217391,0.9047619047619048,0.9999999999950495,202,0,4,19
catboost,lacuna,70,55,55,248,17,231,5,0.9853658536585366,0.90625,1.0,0.8125,0.896551724137931,0.999999999994709,189,0,3,13
catboost,lacuna,70,60,60,227,19,208,5,0.9837837837837838,0.9166666666666667,1.0,0.8333333333333334,0.9090909090909091,0.999999999994012,167,0,3,15
catboost,lacuna,70,65,65,210,13,197,5,0.9828571428571429,0.875,1.0,0.75,0.8571428571428571,0.9999999999938651,163,0,3,9
catboost,lacuna,70,70,70,195,14,181,5,0.98125,0.8846153846153846,1.0,0.7692307692307693,0.8695652173913043,0.9999999999931973,147,0,3,10
catboost,lacuna,80,5,5,2721,218,2503,5,0.9947019867549669,0.9716981132075472,1.0,0.9433962264150944,0.970873786407767,0.999999999999513,2053,0,12,200
catboost,lacuna,80,10,10,1361,108,1253,5,0.9893805309734514,0.9428571428571428,1.0,0.8857142857142857,0.9393939393939394,0.9999999999990244,1025,0,12,93
catboost,lacuna,80,15,15,907,73,834,5,0.9801324503311258,0.8943661971830985,1.0,0.7887323943661971,0.8818897637795275,0.9999999999985381,684,0,15,56
catboost,lacuna,80,20,20,681,58,623,5,0.9823008849557522,0.9107142857142857,1.0,0.8214285714285714,0.9019607843137255,0.9999999999980353,509,0,10,46
catboost,lacuna,80,25,25,545,45,500,5,0.98,0.8953488372093024,1.0,0.7906976744186046,0.8831168831168831,0.9999999999975431,407,0,9,34
catboost,lacuna,80,30,30,454,36,418,5,0.9813333333333333,0.9,1.0,0.8,0.8888888888888888,0.9999999999970589,340,0,7,28
catboost,lacuna,80,35,35,389,31,358,5,0.98125,0.9,1.0,0.8,0.8888888888888888,0.9999999999965518,290,0,6,24
catboost,lacuna,80,40,40,341,26,315,5,0.9821428571428571,0.9,1.0,0.8,0.8888888888888888,0.9999999999960785,255,0,5,20
catboost,lacuna,80,45,45,303,25,278,5,0.98,0.8958333333333333,1.0,0.7916666666666666,0.8837209302325582,0.9999999999955753,226,0,5,19
catboost,lacuna,80,50,50,273,24,249,5,0.9822222222222222,0.9130434782608696,1.0,0.8260869565217391,0.9047619047619048,0.9999999999950495,202,0,4,19
catboost,lacuna,80,55,55,248,20,228,5,0.9804878048780488,0.8947368421052632,1.0,0.7894736842105263,0.8823529411764706,0.9999999999946237,186,0,4,15
catboost,lacuna,80,60,60,227,20,207,5,0.9837837837837838,0.9210526315789473,1.0,0.8421052631578947,0.9142857142857143,0.9999999999939759,166,0,3,16
catboost,lacuna,80,65,65,210,15,195,5,0.9828571428571429,0.8928571428571428,1.0,0.7857142857142857,0.88,0.9999999999937889,161,0,3,11
catboost,lacuna,80,70,70,195,16,179,5,0.975,0.8666666666666667,1.0,0.7333333333333333,0.8461538461538461,0.9999999999931035,145,0,4,11
catboost,lacuna,80,75,75,182,16,166,5,0.9733333333333334,0.8666666666666667,1.0,0.7333333333333333,0.8461538461538461,0.9999999999925927,135,0,4,11
catboost,lacuna,80,80,80,171,13,158,5,0.9642857142857143,0.7916666666666667,1.0,0.5833333333333334,0.7368421052631579,0.9999999999921876,128,0,5,7
catboost,lacuna,90,5,5,2719,240,2479,5,0.9880794701986755,0.9423076923076923,1.0,0.8846153846153846,0.9387755102040817,0.9999999999995076,2031,0,27,207
catboost,lacuna,90,10,10,1360,119,1241,5,0.9876106194690265,0.9396551724137931,1.0,0.8793103448275862,0.9357798165137615,0.9999999999990138,1014,0,14,102
catboost,lacuna,90,15,15,907,79,828,5,0.9801324503311258,0.9025974025974026,1.0,0.8051948051948052,0.8920863309352518,0.9999999999985251,678,0,15,62
catboost,lacuna,90,20,20,680,58,622,5,0.9823008849557522,0.9107142857142857,1.0,0.8214285714285714,0.9019607843137255,0.9999999999980353,509,0,10,46
catboost,lacuna,90,25,25,544,50,494,5,0.9777777777777777,0.8958333333333333,1.0,0.7916666666666666,0.8837209302325582,0.9999999999975124,402,0,10,38
catboost,lacuna,90,30,30,454,42,412,5,0.9813333333333333,0.9146341463414633,1.0,0.8292682926829268,0.9066666666666666,0.9999999999970061,334,0,7,34
catboost,lacuna,90,35,35,389,35,354,5,0.98125,0.9117647058823529,1.0,0.8235294117647058,0.9032258064516129,0.9999999999965036,286,0,6,28
catboost,lacuna,90,40,40,340,26,314,5,0.9821428571428571,0.9,1.0,0.8,0.8888888888888888,0.9999999999960785,255,0,5,20
catboost,lacuna,90,45,45,303,28,275,5,0.98,0.9074074074074074,1.0,0.8148148148148148,0.8979591836734694,0.9999999999955157,223,0,5,22
catboost,lacuna,90,50,50,272,25,247,5,0.9777777777777777,0.8958333333333333,1.0,0.7916666666666666,0.8837209302325582,0.999999999995025,201,0,5,19
catboost,lacuna,90,55,55,248,24,224,5,0.975609756097561,0.8913043478260869,1.0,0.782608695652174,0.8780487804878049,0.9999999999945055,182,0,5,18
catboost,lacuna,90,60,60,227,20,207,5,0.9783783783783784,0.8947368421052632,1.0,0.7894736842105263,0.8823529411764706,0.9999999999939759,166,0,4,15
catboost,lacuna,90,65,65,210,16,194,5,0.9771428571428571,0.8666666666666667,1.0,0.7333333333333333,0.8461538461538461,0.9999999999937501,160,0,4,11
catboost,lacuna,90,70,70,195,18,177,5,0.98125,0.9117647058823529,1.0,0.8235294117647058,0.9032258064516129,0.999999999993007,143,0,3,14
catboost,lacuna,90,75,75,182,17,165,5,0.9733333333333334,0.875,1.0,0.75,0.8571428571428571,0.9999999999925374,134,0,4,12
catboost,lacuna,90,80,80,170,12,158,5,0.9642857142857143,0.7727272727272727,1.0,0.5454545454545454,0.7058823529411765,0.9999999999922481,129,0,5,6
catboost,lacuna,90,85,85,160,13,147,5,0.9769230769230769,0.875,1.0,0.75,0.8571428571428571,0.9999999999915254,118,0,3,9
catboost,lacuna,90,90,90,152,17,135,5,0.976,0.90625,1.0,0.8125,0.896551724137931,0.9999999999908257,109,0,3,13
catboost,lacuna,100,5,5,2717,262,2455,5,0.9858407079646018,0.9375,1.0,0.875,0.9333333333333333,0.999999999999501,2004,0,32,224
catboost,lacuna,100,10,10,1359,130,1229,5,0.9805309734513274,0.9133858267716535,1.0,0.8267716535433071,0.9051724137931034,0.999999999999003,1003,0,22,105
catboost,lacuna,100,15,15,906,88,818,5,0.9774834437086093,0.9011627906976745,1.0,0.8023255813953488,0.8903225806451613,0.9999999999985052,669,0,17,69
catboost,lacuna,100,20,20,680,69,611,5,0.9787610619469026,0.9104477611940298,1.0,0.8208955223880597,0.9016393442622951,0.9999999999979919,498,0,12,55
catboost,lacuna,100,25,25,544,51,493,5,0.9777777777777777,0.8979591836734694,1.0,0.7959183673469388,0.8863636363636364,0.9999999999975062,401,0,10,39
catboost,lacuna,100,30,30,453,46,407,5,0.9786666666666667,0.9111111111111111,1.0,0.8222222222222222,0.9024390243902439,0.9999999999969698,330,0,8,37
catboost,lacuna,100,35,35,389,38,351,5,0.978125,0.9054054054054055,1.0,0.8108108108108109,0.8955223880597015,0.9999999999964665,283,0,7,30
catboost,lacuna,100,40,40,340,35,305,5,0.975,0.8970588235294117,1.0,0.7941176470588235,0.8852459016393442,0.999999999995935,246,0,7,27
catboost,lacuna,100,45,45,302,29,273,5,0.976,0.8928571428571428,1.0,0.7857142857142857,0.88,0.9999999999954955,222,0,6,22
catboost,lacuna,100,50,50,272,26,246,5,0.9777777777777777,0.9,1.0,0.8,0.8888888888888888,0.999999999995,200,0,5,20
catboost,lacuna,100,55,55,247,24,223,5,0.9707317073170731,0.8695652173913043,1.0,0.7391304347826086,0.85,0.9999999999945055,182,0,6,17
catboost,lacuna,100,60,60,227,24,203,5,0.9783783783783784,0.9130434782608696,1.0,0.8260869565217391,0.9047619047619048,0.9999999999938273,162,0,4,19
catboost,lacuna,100,65,65,209,18,191,5,0.9705882352941176,0.8529411764705883,1.0,0.7058823529411765,0.8275862068965517,0.9999999999934641,153,0,5,12
catboost,lacuna,100,70,70,195,19,176,5,0.98125,0.9166666666666667,1.0,0.8333333333333334,0.9090909090909091,0.9999999999929579,142,0,3,15
catboost,lacuna,100,75,75,182,18,164,5,0.9733333333333334,0.8823529411764706,1.0,0.7647058823529411,0.8666666666666667,0.9999999999924812,133,0,4,13
catboost,lacuna,100,80,80,170,15,155,5,0.9642857142857143,0.8214285714285714,1.0,0.6428571428571429,0.782608695652174,0.9999999999920635,126,0,5,9
catboost,lacuna,100,85,85,160,15,145,5,0.9692307692307692,0.8571428571428572,1.0,0.7142857142857143,0.8333333333333334,0.9999999999913792,116,0,4,10
catboost,lacuna,100,90,90,151,17,134,5,0.976,0.90625,1.0,0.8125,0.896551724137931,0.9999999999908257,109,0,3,13
catboost,lacuna,100,95,95,143,14,129,5,0.9478260869565217,0.7692307692307692,1.0,0.5384615384615384,0.7,0.9999999999901961,102,0,6,7
catboost,lacuna,100,100,100,136,12,124,5,0.9545454545454546,0.7727272727272727,1.0,0.5454545454545454,0.7058823529411765,0.999999999989899,99,0,5,6
catboost,oscilacao,20,5,5,2733,136,2597,5,0.9863736263736264,0.9661969341656034,0.8015873015873016,0.9439252336448598,0.8669527896995708,0.988468634685891,2143,25,6,101
catboost,oscilacao,20,10,10,1367,68,1299,5,0.986784140969163,0.9930619796484736,0.782608695652174,1.0,0.8780487804878049,0.986123959296035,1066,15,0,54
catboost,oscilacao,20,15,15,911,45,866,5,0.9841059602649007,0.964484126984127,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.9861111111097415,710,10,2,33
catboost,oscilacao,20,20,20,684,29,655,5,0.9859649122807017,0.9718623320880693,0.7586206896551724,0.9565217391304348,0.8461538461538461,0.9872029250438991,540,7,1,22
catboost,oscilacao,30,5,5,2731,164,2567,5,0.9824175824175824,0.9688224712282452,0.7834394904458599,0.9534883720930233,0.8601398601398601,0.9841565703630083,2112,34,6,123
catboost,oscilacao,30,10,10,1366,82,1284,5,0.9814977973568282,0.9901869158878505,0.7558139534883721,1.0,0.8609271523178808,0.9803738317747847,1049,21,0,65
catboost,oscilacao,30,15,15,911,53,858,5,0.9867549668874173,0.9817838776464303,0.82,0.9761904761904762,0.8913043478260869,0.9873772791009995,704,9,1,41
catboost,oscilacao,30,20,20,683,41,642,5,0.984070796460177,0.9773296878560036,0.8,0.9696969696969697,0.8767123287671232,0.9849624060131862,524,8,1,32
catboost,oscilacao,30,25,25,547,38,509,5,0.9802197802197802,0.9744370054777846,0.7894736842105263,0.967741935483871,0.8695652173913043,0.9811320754693842,416,8,1,30
catboost,oscilacao,30,30,30,456,26,430,5,0.9868421052631579,0.9706194455498076,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9888579387159085,355,4,1,20
catboost,oscilacao,40,5,5,2729,190,2539,5,0.973568281938326,0.9672641509433961,0.7272727272727273,0.96,0.8275862068965517,0.9745283018863328,2066,54,6,144
catboost,oscilacao,40,10,10,1365,96,1269,5,0.9762114537444934,0.9872521246458923,0.7378640776699029,1.0,0.8491620111731844,0.9745042492908645,1032,27,0,76
catboost,oscilacao,40,15,15,910,65,845,5,0.9788079470198675,0.9522615864527628,0.7966101694915254,0.9215686274509803,0.8545454545454545,0.9829545454531492,692,12,4,47
catboost,oscilacao,40,20,20,683,43,640,5,0.9805309734513274,0.9621136590229312,0.7804878048780488,0.9411764705882353,0.8533333333333334,0.9830508474557759,522,9,2,32
catboost,oscilacao,40,25,25,546,40,506,5,0.9802197802197802,0.9749187352245863,0.7948717948717948,0.96875,0.8732394366197183,0.9810874704468533,415,8,1,31
catboost,oscilacao,40,30,30,455,30,425,5,0.984,0.9720441595441596,0.8214285714285714,0.9583333333333334,0.8846153846153846,0.9857549857521773,346,5,1,23
catboost,oscilacao,40,35,35,390,27,363,5,0.9753846153846154,0.9646773182957393,0.7407407407407407,0.9523809523809523,0.8333333333333334,0.9769736842073127,297,7,1,20
catboost,oscilacao,40,40,40,342,26,316,5,0.9824561403508771,0.9028679653679654,0.9444444444444444,0.8095238095238095,0.8717948717948718,0.9962121212083477,263,1,4,17
catboost,oscilacao,50,5,5,2727,214,2513,5,0.9726872246696036,0.9690196078431372,0.7454545454545455,0.9647058823529412,0.841025641025641,0.9733333333328699,2044,56,6,164
catboost,oscilacao,50,10,10,1364,108,1256,5,0.9726872246696036,0.9852240228789323,0.7350427350427351,1.0,0.8472906403940886,0.9704480457569395,1018,31,0,86
catboost,oscilacao,50,15,15,909,71,838,5,0.976158940397351,0.9706979358266912,0.7714285714285715,0.9642857142857143,0.8571428571428571,0.9771101573662703,683,16,2,54
catboost,oscilacao,50,20,20,682,54,628,5,0.9752212389380531,0.9439098280317205,0.7959183673469388,0.9069767441860465,0.8478260869565217,0.9808429118755156,512,10,4,39
catboost,oscilacao,50,25,25,546,46,500,5,0.9758241758241758,0.9498900814690289,0.8095238095238095,0.918918918918919,0.8607594936708861,0.9808612440167922,410,8,3,34
catboost,oscilacao,50,30,30,455,34,421,5,0.9866666666666667,0.9928366762177651,0.8387096774193549,1.0,0.9122807017543859,0.9856733524327058,344,5,0,26
catboost,oscilacao,50,35,35,390,30,360,5,0.9723076923076923,0.9275332225913622,0.7777777777777778,0.875,0.8235294117647058,0.9800664451794683,295,6,3,21
catboost,oscilacao,50,40,40,341,27,314,5,0.9857142857142858,0.9692307692307692,0.8636363636363636,0.95,0.9047619047619048,0.9884615384577368,257,3,1,19
catboost,oscilacao,50,45,45,303,25,278,5,0.992,0.9956709956709957,0.9047619047619048,1.0,0.95,0.9913419913376998,229,2,0,19
catboost,oscilacao,50,50,50,273,25,248,5,0.9866666666666667,0.9927184466019418,0.8636363636363636,1.0,0.926829268292683,0.9854368931990999,203,3,0,19
catboost,oscilacao,60,5,5,2725,238,2487,5,0.9616740088105726,0.9647393724696356,0.6943396226415094,0.968421052631579,0.8087912087912088,0.9610576923072303,1999,81,6,184
catboost,oscilacao,60,10,10,1363,120,1243,5,0.9700440528634361,0.983638113570741,0.7384615384615385,1.0,0.8495575221238938,0.9672762271405513,1005,34,0,96
catboost,oscilacao,60,15,15,909,79,830,5,0.9801324503311258,0.9819478851270759,0.8157894736842105,0.9841269841269841,0.8920863309352518,0.9797687861257518,678,14,1,62
catboost,oscilacao,60,20,20,682,55,627,5,0.9716814159292035,0.9534330832315476,0.7592592592592593,0.9318181818181818,0.8367346938775511,0.9750479846430422,508,13,3,41
catboost,oscilacao,60,25,25,545,51,494,5,0.9822222222222222,0.9902200488997555,0.8367346938775511,1.0,0.9111111111111111,0.9804400977971138,401,8,0,41
catboost,oscilacao,60,30,30,455,40,415,5,0.9786666666666667,0.9736965491372843,0.8108108108108109,0.967741935483871,0.8823529411764706,0.9796511627878499,337,7,1,30
catboost,oscilacao,60,35,35,390,34,356,5,0.9692307692307692,0.9495401441710167,0.7575757575757576,0.9259259259259259,0.8333333333333334,0.9731543624128418,290,8,2,25
catboost,oscilacao,60,40,40,341,28,313,5,0.975,0.9403846153846154,0.782608695652174,0.9,0.8372093023255814,0.9807692307654586,255,5,2,18
catboost,oscilacao,60,45,45,303,27,276,5,0.976,0.9868995633187774,0.7777777777777778,1.0,0.875,0.9737991266333023,223,6,0,21
catboost,oscilacao,60,50,50,273,26,247,5,0.9777777777777777,0.9878048780487805,0.8,1.0,0.8888888888888888,0.975609756092802,200,5,0,20
catboost,oscilacao,60,55,55,248,25,223,5,0.9804878048780488,0.9656196943972835,0.8571428571428571,0.9473684210526315,0.9,0.983870967736646,183,3,1,18
catboost,oscilacao,60,60,60,228,17,211,5,0.9842105263157894,0.920252064319861,0.9166666666666666,0.8461538461538461,0.88,0.9943502824802579,176,1,2,11
catboost,oscilacao,70,5,5,2723,262,2461,5,0.9620309050772627,0.9662495655196386,0.7183098591549296,0.9714285714285714,0.8259109311740891,0.9610705596102379,1975,80,6,204
catboost,oscilacao,70,10,10,1362,132,1230,5,0.9674008810572687,0.9820213799805637,0.7412587412587412,1.0,0.8514056224899599,0.9640427599601904,992,37,0,106
catboost,oscilacao,70,15,15,908,89,819,5,0.9721854304635762,0.9594040853306975,0.7976190476190477,0.9436619718309859,0.864516129032258,0.9751461988289837,667,17,4,67
catboost,oscilacao,70,20,20,681,66,615,5,0.9716814159292035,0.9590028007075472,0.7936507936507936,0.9433962264150944,0.8620689655172413,0.9746093749980965,499,13,3,50
catboost,oscilacao,70,25,25,545,53,492,5,0.9755555555555555,0.9865525672371638,0.7884615384615384,1.0,0.8817204301075269,0.9731051344719485,398,11,0,41
catboost,oscilacao,70,30,30,454,42,412,5,0.9733333333333334,0.9588580300155253,0.8,0.9411764705882353,0.8648648648648649,0.9765395894399516,333,8,2,32
catboost,oscilacao,70,35,35,389,39,350,5,0.971875,0.9534897499703756,0.7941176470588235,0.9310344827586207,0.8571428571428571,0.9759450171787769,284,7,2,27
catboost,oscilacao,70,40,40,341,38,303,5,0.9785714285714285,0.9727984613271055,0.8484848484848485,0.9655172413793104,0.9032258064516129,0.9800796812709958,246,5,1,28
catboost,oscilacao,70,45,45,303,32,271,5,0.964,0.9428466076696165,0.7586206896551724,0.9166666666666666,0.8301886792452831,0.9690265486682786,219,7,2,22
catboost,oscilacao,70,50,50,273,27,246,5,0.9777777777777777,0.9878048780487805,0.8,1.0,0.8888888888888888,0.975609756092802,200,5,0,20
catboost,oscilacao,70,55,55,248,25,223,5,0.975609756097561,0.9865591397849462,0.7916666666666666,1.0,0.8837209302325582,0.9731182795646607,181,5,0,19
catboost,oscilacao,70,60,60,227,19,208,5,0.9783783783783784,0.9227234753550543,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.988304093561472,169,2,2,12
catboost,oscilacao,70,65,65,210,21,189,5,0.9828571428571429,0.93801191362621,0.9375,0.8823529411764706,0.9090909090909091,0.9936708860696604,157,1,2,15
catboost,oscilacao,70,70,70,195,19,176,5,0.975,0.8894324853228963,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.9931506849247045,145,1,3,11
catboost,oscilacao,80,5,5,2721,286,2435,5,0.965121412803532,0.9690204038030126,0.7542087542087542,0.9739130434782609,0.8500948766603416,0.9641277641272904,1962,73,6,224
catboost,oscilacao,80,10,10,1361,144,1217,5,0.9601769911504425,0.9778106508875739,0.7204968944099379,1.0,0.8375451263537906,0.9556213017742056,969,45,0,116
catboost,oscilacao,80,15,15,907,95,812,5,0.9629139072847682,0.9676963026122006,0.74,0.9736842105263158,0.8409090909090909,0.961708394696669,653,26,2,74
catboost,oscilacao,80,20,20,681,67,614,5,0.9699115044247788,0.958523592085236,0.7846153846153846,0.9444444444444444,0.8571428571428571,0.972602739724124,497,14,3,51
catboost,oscilacao,80,25,25,545,64,481,5,0.9688888888888889,0.9739053516143299,0.7936507936507936,0.9803921568627451,0.8771929824561403,0.9674185463634902,386,13,1,50
catboost,oscilacao,80,30,30,454,46,408,5,0.9786666666666667,0.9882005899705015,0.8181818181818182,1.0,0.9,0.9764011799381227,331,8,0,36
catboost,oscilacao,80,35,35,389,41,348,5,0.96875,0.9683000334858801,0.7692307692307693,0.967741935483871,0.8571428571428571,0.9688581314845368,280,9,1,30
catboost,oscilacao,80,40,40,341,38,303,5,0.9785714285714285,0.9727984613271055,0.8484848484848485,0.9655172413793104,0.9032258064516129,0.9800796812709958,246,5,1,28
catboost,oscilacao,80,45,45,303,35,268,5,0.976,0.9866071428571428,0.8125,1.0,0.896551724137931,0.9732142857099411,218,6,0,26
catboost,oscilacao,80,50,50,273,37,236,5,0.9733333333333334,0.9846938775510203,0.8285714285714286,1.0,0.90625,0.969387755097095,190,6,0,29
catboost,oscilacao,80,55,55,248,27,221,5,0.9804878048780488,0.9469461697722568,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9891304347772331,182,2,2,19
catboost,oscilacao,80,60,60,227,20,207,5,0.9783783783783784,0.9555137844611529,0.8125,0.9285714285714286,0.8666666666666667,0.9824561403451318,168,3,1,13
catboost,oscilacao,80,65,65,210,23,187,5,0.9771428571428571,0.9409581646423752,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.9871794871731592,154,2,2,17
catboost,oscilacao,80,70,70,195,20,175,5,0.975,0.9264367816091954,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9862068965449228,143,2,2,13
catboost,oscilacao,80,75,75,182,21,161,5,0.9733333333333334,0.9850746268656716,0.8,1.0,0.8888888888888888,0.9701492537241034,130,4,0,16
catboost,oscilacao,80,80,80,171,14,157,5,0.9857142857142858,0.9461538461538461,0.9,0.9,0.9,0.9923076923000592,129,1,1,9
catboost,oscilacao,90,5,5,2719,310,2409,5,0.952317880794702,0.9644416873449131,0.7040229885057471,0.98,0.8193979933110368,0.9488833746893554,1912,103,5,245
catboost,oscilacao,90,10,10,1360,156,1204,5,0.9539823008849557,0.9741035856573705,0.7078651685393258,1.0,0.8289473684210527,0.9482071713137966,952,52,0,126
catboost,oscilacao,90,15,15,907,103,804,5,0.9721854304635762,0.9790949512335054,0.803921568627451,0.9879518072289156,0.8864864864864865,0.9702380952366515,652,20,1,82
catboost,oscilacao,90,20,20,680,78,602,5,0.968141592920354,0.9612502371466515,0.8,0.9523809523809523,0.8695652173913043,0.9701195219104181,487,15,3,60
catboost,oscilacao,90,25,25,544,64,480,5,0.9577777777777777,0.9761904761904762,0.7285714285714285,1.0,0.8429752066115702,0.9523809523785655,380,19,0,51
catboost,oscilacao,90,30,30,454,52,402,5,0.968,0.9820359281437125,0.7735849056603774,1.0,0.8723404255319149,0.9640718562845387,322,12,0,41
catboost,oscilacao,90,35,35,389,43,346,5,0.978125,0.9609861683032415,0.8611111111111112,0.9393939393939394,0.8985507246376812,0.98257839720912,282,5,2,31
catboost,oscilacao,90,40,40,340,39,301,5,0.9678571428571429,0.9673333333333334,0.7837837837837838,0.9666666666666667,0.8656716417910447,0.9679999999961281,242,8,1,29
catboost,oscilacao,90,45,45,303,37,266,5,0.972,0.9842342342342343,0.8,1.0,0.8888888888888888,0.9684684684641061,215,7,0,28
catboost,oscilacao,90,50,50,272,36,236,5,0.9911111111111112,0.9948979591836735,0.9354838709677419,1.0,0.9666666666666667,0.989795918362297,194,2,0,29
catboost,oscilacao,90,55,55,248,28,220,5,0.9804878048780488,0.9690760059612519,0.875,0.9545454545454546,0.9130434782608695,0.9836065573716744,180,3,1,21
catboost,oscilacao,90,60,60,227,26,201,5,0.9783783783783784,0.9646480659480026,0.8571428571428571,0.9473684210526315,0.9,0.9819277108374583,163,3,1,18
catboost,oscilacao,90,65,65,210,25,185,5,0.9885714285714285,0.9935483870967742,0.9090909090909091,1.0,0.9523809523809523,0.9870967741871801,153,2,0,20
